OrderDetailID,OrderID,ProductID,Quantity,TotalAmount
3889,2466,252,6,29796.84
3890,2875,402,4,4983.2
3891,1479,217,4,9077.36
3892,1134,243,5,5325.95
3893,562,449,8,12601.76
3894,1458,343,7,30001.23
3895,2312,422,10,44038.8
3896,158,481,2,1768.3
3897,150,131,9,41981.58
3898,988,235,3,2171.25
3899,318,499,4,521.68
3900,2339,125,10,40963.3
3901,1252,424,1,3623.29
3902,1025,44,3,771.39
3903,306,477,6,20195.82
3904,2790,189,1,1997.63
3905,2820,335,5,12243.45
3906,242,473,8,29767.6
3907,2483,264,10,42852.1
3908,2115,434,2,9221.1
3909,2156,185,2,9280.66
3910,1305,177,10,2196.2
3911,1702,261,2,7634.82
3912,1118,337,2,6725.08
3913,2057,491,10,1915.2
3914,1170,471,5,19230.95
3915,1647,191,5,15590.8
3916,2528,121,4,214.0
3917,246,165,4,2039.12
3918,2615,370,7,2998.66
3919,1418,81,2,6093.54
3920,1834,203,9,28319.85
3921,2559,253,9,35595.36
3922,2613,263,6,25149.24
3923,1326,278,2,8203.32
3924,2720,183,2,6652.38
3925,421,133,4,9355.0
3926,2684,149,1,3925.65
3927,605,107,6,24052.98
3928,989,356,10,22720.0
3929,2911,304,10,1310.2
3930,988,302,2,6291.0
3931,1139,69,10,7487.5
3932,972,161,8,39445.68
3933,959,315,9,34699.77
3934,1493,397,10,13070.4
3935,1824,321,1,1938.84
3936,570,277,4,12089.92
3937,1189,189,5,9988.15
3938,1183,499,1,130.42
3939,2307,20,9,34655.31
3940,2700,287,5,3954.1
3941,411,91,3,7708.59
3942,783,382,9,20126.43
3943,1842,90,6,826.2
3944,860,455,3,10028.7
3945,2400,277,9,27202.32
3946,2228,259,3,8053.44
3947,221,293,2,2466.72
3948,809,191,2,6236.32
3949,2913,293,9,11100.24
3950,2499,51,7,3109.47
3951,170,166,6,19160.28
3952,2601,125,2,8192.66
3953,2154,11,4,4727.92
3954,1173,205,3,2990.82
3955,757,308,1,3723.78
3956,186,243,4,4260.76
3957,1546,216,4,13881.28
3958,2314,42,2,344.04
3959,1297,390,7,18201.96
3960,342,94,6,19538.52
3961,827,104,3,11860.26
3962,1812,455,1,3342.9
3963,2336,166,2,6386.76
3964,2636,73,2,4883.56
3965,2903,300,7,28606.76
3966,1738,115,5,11190.15
3967,210,27,1,4373.56
3968,1201,374,7,11836.09
3969,1694,358,4,14518.72
3970,1639,252,2,9932.28
3971,2148,176,6,3198.96
3972,1451,249,10,43228.4
3973,258,481,6,5304.9
3974,2571,20,10,38505.9
3975,500,55,2,3448.26
3976,1808,5,9,14935.05
3977,912,386,9,8831.07
3978,1243,177,1,219.62
3979,1905,474,1,4939.85
3980,597,428,1,1758.08
3981,1950,267,9,41874.66
3982,1660,448,3,3725.22
3983,2777,368,6,999.0
3984,1216,116,9,22884.48
3985,1662,216,6,20821.92
3986,1366,147,4,2265.44
3987,117,343,10,42858.9
3988,1665,413,4,8350.16
3989,804,335,9,22038.21
3990,1421,151,2,6710.9
3991,1148,257,6,4919.82
3992,2414,267,3,13958.22
3993,1264,29,4,9829.32
3994,2044,286,6,25653.36
3995,1729,421,6,22198.38
3996,148,40,6,9229.68
3997,2617,249,5,21614.2
3998,138,20,6,23103.54
3999,242,447,3,677.85
4000,968,250,7,10674.51
4001,1215,419,3,756.09
4002,508,413,7,14612.78
4003,465,250,9,13724.37
4004,1702,426,2,5477.96
4005,2769,386,4,3924.92
4006,408,170,4,7618.32
4007,1368,347,3,14810.55
4008,2222,340,3,5985.6
4009,1175,231,2,2036.04
4010,2260,373,9,8273.43
4011,2177,144,10,17609.8
4012,987,415,5,2509.7
4013,1845,37,3,6295.23
4014,593,333,1,2172.29
4015,1990,26,6,8001.96
4016,1622,402,1,1245.8
4017,1437,251,9,29466.72
4018,182,243,4,4260.76
4019,574,482,9,14159.79
4020,919,53,6,16130.82
4021,673,418,3,14277.27
4022,2604,399,8,39799.44
4023,1759,84,9,38128.23
4024,454,160,3,2168.52
4025,2026,164,8,32441.28
4026,594,155,4,8334.08
4027,906,314,5,22996.0
4028,2251,70,10,26163.9
4029,35,486,1,4607.27
4030,979,306,5,21465.5
4031,2315,407,7,3949.05
4032,344,139,1,405.65
4033,386,435,10,18846.1
4034,2486,402,1,1245.8
4035,2748,96,9,5357.61
4036,2237,12,7,9857.96
4037,90,478,2,6531.52
4038,2376,251,9,29466.72
4039,525,434,10,46105.5
4040,1489,465,2,6476.4
4041,1303,440,3,9343.35
4042,2243,85,5,22646.8
4043,799,463,3,1406.94
4044,1443,103,5,4638.8
4045,2863,481,9,7957.35
4046,225,67,4,15207.88
4047,920,273,8,17573.92
4048,2451,109,7,26278.0
4049,482,436,4,2528.56
4050,2069,328,10,10101.5
4051,1382,366,3,13384.83
4052,1562,30,2,7659.2
4053,2275,248,6,25822.2
4054,1304,131,8,37316.96
4055,1154,188,7,26598.46
4056,2602,82,4,15275.88
4057,1205,320,6,22371.84
4058,228,68,5,8356.45
4059,1172,248,10,43037.0
4060,1908,323,8,10853.52
4061,2350,263,5,20957.7
4062,2507,196,3,12207.6
4063,1799,55,10,17241.3
4064,1174,34,8,20312.08
4065,2282,487,3,7635.39
4066,2724,204,7,6648.39
4067,229,86,9,38061.18
4068,1427,111,7,11206.72
4069,283,154,2,9079.5
4070,704,212,10,22503.5
4071,1472,37,4,8393.64
4072,1069,184,6,21948.0
4073,2596,330,6,23228.46
4074,1356,127,1,1054.07
4075,1374,450,9,7325.01
4076,2305,122,9,14330.7
4077,2400,180,3,13029.42
4078,238,310,3,1372.68
4079,2470,336,4,5339.04
4080,1235,412,5,6634.3
4081,1425,322,6,17118.0
4082,2607,180,6,26058.84
4083,1307,131,9,41981.58
4084,169,203,1,3146.65
4085,1415,207,2,1747.28
4086,1234,246,5,22710.6
4087,378,268,10,47824.3
4088,2523,23,2,2171.06
4089,1541,197,10,39654.6
4090,1529,382,5,11181.35
4091,2837,56,3,9467.67
4092,732,394,6,467.64
4093,2673,217,9,20424.06
4094,740,339,3,8774.76
4095,478,457,10,7047.1
4096,1870,176,6,3198.96
4097,2190,469,3,4359.99
4098,1328,255,10,31562.8
4099,1585,393,10,12074.6
4100,692,463,6,2813.88
4101,883,125,6,24577.98
4102,1296,453,5,13074.4
4103,1465,232,10,39897.4
4104,2733,287,10,7908.2
4105,1548,500,9,22404.96
4106,2240,195,5,6688.65
4107,2456,129,1,474.51
4108,1598,461,10,18825.5
4109,910,318,9,18743.22
4110,714,342,9,24160.14
4111,388,74,8,35097.44
4112,755,143,5,3557.35
4113,432,116,3,7628.16
4114,2463,98,10,38174.6
4115,2071,428,6,10548.48
4116,1356,145,8,18059.92
4117,1714,103,6,5566.56
4118,885,441,6,4862.88
4119,514,164,1,4055.16
4120,1770,327,4,11346.72
4121,470,180,2,8686.28
4122,2110,217,7,15885.38
4123,2077,217,8,18154.72
4124,2692,105,3,2122.47
4125,1924,207,1,873.64
4126,273,86,1,4229.02
4127,462,76,7,23873.15
4128,675,89,1,4258.06
4129,2610,44,6,1542.78
4130,1670,372,2,505.06
4131,2102,479,5,2272.9
4132,1842,429,1,4580.77
4133,2401,106,9,26632.89
4134,1569,304,6,786.12
4135,1394,110,5,20258.25
4136,2446,311,1,692.39
4137,803,167,9,30156.66
4138,2048,292,3,6269.43
4139,2586,53,5,13442.35
4140,1588,470,2,9596.08
4141,1211,23,4,4342.12
4142,2100,76,5,17052.25
4143,1573,27,2,8747.12
4144,983,2,3,8326.56
4145,369,475,9,11881.71
4146,2293,426,10,27389.8
4147,2339,393,2,2414.92
4148,2423,405,4,10984.8
4149,1922,436,6,3792.84
4150,2605,73,1,2441.78
4151,1757,445,7,13734.07
4152,640,69,9,6738.75
4153,54,192,3,1547.49
4154,2279,136,4,7300.56
4155,484,412,7,9288.02
4156,1525,351,6,21905.7
4157,2597,431,2,731.42
4158,2848,306,8,34344.8
4159,2284,135,1,4128.85
4160,184,204,9,8547.93
4161,1828,433,4,7442.32
4162,1420,232,9,35907.66
4163,1729,253,7,27685.28
4164,420,190,1,2212.09
4165,2820,70,3,7849.17
4166,1062,187,8,38087.84
4167,1737,164,8,32441.28
4168,1587,409,8,3624.24
4169,1197,489,6,6853.38
4170,1569,339,2,5849.84
4171,1727,413,4,8350.16
4172,364,490,10,47906.8
4173,1060,288,2,6900.68
4174,137,51,2,888.42
4175,2713,252,3,14898.42
4176,1470,2,10,27755.2
4177,1770,111,5,8004.8
4178,1910,277,4,12089.92
4179,492,210,8,8639.68
4180,767,178,2,8385.92
4181,2323,353,9,5124.15
4182,2927,319,10,48254.8
4183,17,378,10,16933.3
4184,1874,87,4,2651.44
4185,537,385,5,18314.35
4186,230,401,7,24290.77
4187,1048,13,2,2062.9
4188,336,281,4,11741.2
4189,1332,491,7,1340.64
4190,2093,318,1,2082.58
4191,234,402,4,4983.2
4192,669,209,4,9841.76
4193,1500,425,2,6310.6
4194,1834,215,6,16703.04
4195,1582,137,9,18439.2
4196,671,351,10,36509.5
4197,904,498,3,13136.28
4198,332,60,2,1295.16
4199,2764,218,1,2456.89
4200,2521,351,7,25556.65
4201,12,467,7,3073.0
4202,1486,463,1,468.98
4203,1985,254,1,2595.52
4204,1508,307,7,15223.46
4205,455,140,2,2832.52
4206,2724,113,6,22430.46
4207,1094,93,7,18998.28
4208,769,444,10,3945.3
4209,1853,44,1,257.13
4210,264,77,2,7039.06
4211,1605,383,4,8111.16
4212,1729,183,5,16630.95
4213,695,385,7,25640.09
4214,1392,285,2,7604.34
4215,852,322,1,2853.0
4216,752,16,9,7642.17
4217,950,174,2,5096.28
4218,1177,29,9,22115.97
4219,2150,447,8,1807.6
4220,568,49,2,2008.24
4221,1131,97,5,5634.45
4222,1527,268,3,14347.29
4223,351,389,6,11741.94
4224,517,434,7,32273.85
4225,110,431,9,3291.39
4226,851,408,10,39571.5
4227,2848,218,9,22112.01
4228,1452,375,8,17828.4
4229,552,464,1,872.7
4230,544,113,2,7476.82
4231,729,83,5,4572.65
4232,1925,225,7,7630.63
4233,2931,182,6,6825.66
4234,884,444,1,394.53
4235,2043,311,7,4846.73
4236,559,57,9,21469.41
4237,2296,432,10,49656.5
4238,2020,428,2,3516.16
4239,1600,299,9,20883.6
4240,2009,457,3,2114.13
4241,2155,119,1,2870.97
4242,672,149,4,15702.6
4243,1306,313,3,10470.81
4244,2337,162,2,9001.6
4245,2318,143,5,3557.35
4246,1618,432,1,4965.65
4247,1608,330,4,15485.64
4248,2602,31,3,2328.27
4249,1127,326,3,6052.56
4250,1820,373,10,9192.7
4251,534,260,6,28622.94
4252,1861,499,9,1173.78
4253,1657,31,6,4656.54
4254,1066,169,6,25837.2
4255,2696,52,3,10356.15
4256,1426,491,2,383.04
4257,960,138,1,4641.75
4258,2326,440,1,3114.45
4259,1180,261,6,22904.46
4260,2930,498,6,26272.56
4261,1513,314,2,9198.4
4262,2787,4,6,25026.54
4263,2841,482,9,14159.79
4264,306,319,8,38603.84
4265,2561,222,1,704.15
4266,2068,459,2,7805.64
4267,2635,116,5,12713.6
4268,2323,475,9,11881.71
4269,156,483,7,34921.04
4270,1005,295,8,10236.48
4271,2081,433,10,18605.8
4272,2597,82,1,3818.97
4273,513,26,8,10669.28
4274,2749,313,1,3490.27
4275,2689,81,4,12187.08
4276,2671,361,2,2950.42
4277,1063,233,5,22403.65
4278,2535,113,10,37384.1
4279,2989,50,6,15528.0
4280,178,391,2,9065.36
4281,762,147,10,5663.6
4282,2695,193,5,18869.15
4283,253,194,9,33535.53
4284,2656,347,7,34557.95
4285,2564,62,1,2299.23
4286,366,251,1,3274.08
4287,1937,338,4,15361.0
4288,2427,301,10,47443.4
4289,1033,236,6,18165.78
4290,174,192,2,1031.66
4291,2946,163,8,34532.48
4292,2521,53,2,5376.94
4293,200,278,4,16406.64
4294,1757,76,5,17052.25
4295,2509,3,3,8166.12
4296,607,478,6,19594.56
4297,105,425,3,9465.9
4298,1454,364,5,540.2
4299,1031,234,3,504.42
4300,194,323,7,9496.83
4301,1055,346,4,13195.8
4302,206,4,5,20855.45
4303,962,328,10,10101.5
4304,2132,366,9,40154.49
4305,2089,241,1,3940.99
4306,2130,64,6,27197.94
4307,487,187,6,28565.88
4308,2826,358,5,18148.4
4309,2349,200,3,10078.47
4310,288,56,1,3155.89
4311,2990,434,9,41494.95
4312,2764,85,10,45293.6
4313,611,81,8,24374.16
4314,2782,187,10,47609.8
4315,867,378,10,16933.3
4316,298,278,6,24609.96
4317,2868,328,10,10101.5
4318,2622,398,4,12883.12
4319,1492,159,5,19603.9
4320,2696,94,6,19538.52
4321,1178,105,3,2122.47
4322,2760,291,7,15681.89
4323,1196,215,3,8351.52
4324,1801,186,10,5714.7
4325,698,155,6,12501.12
4326,958,170,8,15236.64
4327,2260,358,8,29037.44
4328,2763,76,1,3410.45
4329,2728,41,5,14285.05
4330,1379,353,7,3985.45
4331,924,110,2,8103.3
4332,1192,324,7,21962.85
4333,2353,105,4,2829.96
4334,2792,417,9,23532.75
4335,2943,362,7,13562.5
4336,83,287,4,3163.28
4337,167,311,2,1384.78
4338,1304,383,10,20277.9
4339,69,211,4,18235.44
4340,2025,71,9,39518.01
4341,2957,65,2,2434.82
4342,2443,314,2,9198.4
4343,2594,369,1,4337.87
4344,1109,323,1,1356.69
4345,2280,102,1,976.65
4346,480,212,3,6751.05
4347,659,252,10,49661.4
4348,715,312,6,12517.8
4349,2046,2,6,16653.12
4350,1992,463,4,1875.92
4351,2609,431,5,1828.55
4352,2272,32,5,6796.75
4353,364,437,10,24678.5
4354,1772,110,10,40516.5
4355,2004,113,9,33645.69
4356,1646,365,8,39595.6
4357,1928,126,10,18192.5
4358,2556,73,9,21976.02
4359,2932,134,9,17965.98
4360,2049,420,2,9443.1
4361,315,456,2,890.2
4362,2719,266,6,23422.62
4363,711,24,2,4814.04
4364,2461,424,4,14493.16
4365,1191,193,8,30190.64
4366,1909,213,7,31272.85
4367,975,181,2,5870.44
4368,1152,56,7,22091.23
4369,229,285,1,3802.17
4370,712,414,2,3447.76
4371,2911,165,6,3058.68
4372,1550,429,10,45807.7
4373,1153,84,6,25418.82
4374,2722,324,9,28237.95
4375,1708,320,5,18643.2
4376,901,488,4,1643.84
4377,1357,251,9,29466.72
4378,1371,50,2,5176.0
4379,513,249,6,25937.04
4380,2443,467,3,1317.0
4381,743,48,4,9744.0
4382,58,58,9,39849.66
4383,1515,384,8,15886.64
4384,1510,380,3,8232.78
4385,164,309,1,2928.39
4386,1311,343,2,8571.78
4387,2508,121,7,374.5
4388,381,202,1,4724.68
4389,2521,187,8,38087.84
4390,2600,18,7,517.3
4391,188,46,6,18520.26
4392,2002,262,9,7102.8
4393,2601,370,4,1713.52
4394,512,314,3,13797.6
4395,2344,42,3,516.06
4396,2272,79,4,3175.2
4397,659,70,2,5232.78
4398,2835,329,6,2508.18
4399,2863,20,1,3850.59
4400,1765,392,3,5732.82
4401,2810,232,8,31917.92
4402,1554,468,1,961.36
4403,223,269,10,4001.9
4404,265,292,9,18808.29
4405,824,235,1,723.75
4406,855,132,8,7477.2
4407,1148,464,10,8727.0
4408,317,99,8,23249.76
4409,1250,67,9,34217.73
4410,2134,472,4,6158.68
4411,1585,72,9,13496.22
4412,1268,24,3,7221.06
4413,1240,316,4,18780.96
4414,1373,320,8,29829.12
4415,438,409,4,1812.12
4416,1468,64,2,9065.98
4417,1267,355,7,33855.92
4418,1639,72,3,4498.74
4419,2897,282,10,17365.4
4420,1604,176,4,2132.64
4421,654,184,3,10974.0
4422,2642,121,2,107.0
4423,2835,172,10,41714.3
4424,526,400,8,9098.24
4425,417,364,7,756.28
4426,1153,497,8,9952.4
4427,2908,378,6,10159.98
4428,1653,122,6,9553.8
4429,2786,422,4,17615.52
4430,144,301,2,9488.68
4431,1984,91,3,7708.59
4432,2617,213,1,4467.55
4433,1873,256,1,4882.85
4434,941,134,4,7984.88
4435,1246,141,2,3406.08
4436,2912,101,7,23307.76
4437,1579,427,7,12807.76
4438,1168,284,6,19032.24
4439,1558,62,10,22992.3
4440,989,311,1,692.39
4441,2832,161,7,34514.97
4442,875,498,2,8757.52
4443,232,228,8,25607.44
4444,1280,297,9,19581.66
4445,2831,171,2,4097.76
4446,2880,359,5,19883.9
4447,424,98,5,19087.3
4448,247,252,4,19864.56
4449,926,162,3,13502.4
4450,1892,218,10,24568.9
4451,115,259,8,21475.84
4452,1016,4,1,4171.09
4453,2910,210,2,2159.92
4454,182,220,3,7934.16
4455,2174,388,7,17932.53
4456,1257,4,7,29197.63
4457,2509,404,8,1286.64
4458,2446,272,9,474.84
4459,1124,216,7,24292.24
4460,1075,473,4,14883.8
4461,1528,73,3,7325.34
4462,901,246,7,31794.84
4463,2448,261,9,34356.69
4464,275,46,4,12346.84
4465,2299,493,5,10492.85
4466,150,119,8,22967.76
4467,1188,280,1,3324.73
4468,1760,8,1,2708.97
4469,1584,455,10,33429.0
4470,2867,112,8,833.6
4471,2614,386,3,2943.69
4472,756,127,7,7378.49
4473,479,241,1,3940.99
4474,320,206,7,26546.31
4475,507,333,4,8689.16
4476,2333,405,6,16477.2
4477,1414,441,9,7294.32
4478,1785,475,2,2640.38
4479,2203,3,2,5444.08
4480,795,453,10,26148.8
4481,810,225,2,2180.18
4482,609,20,4,15402.36
4483,981,207,6,5241.84
4484,1713,396,6,4573.14
4485,2595,232,5,19948.7
4486,1962,166,10,31933.8
4487,1576,219,1,2936.05
4488,830,278,2,8203.32
4489,1853,137,2,4097.6
4490,425,74,1,4387.18
4491,1367,450,9,7325.01
4492,339,276,2,1592.18
4493,95,162,4,18003.2
4494,697,341,7,21271.74
4495,2562,20,6,23103.54
4496,368,354,7,7063.28
4497,2071,279,2,9527.26
4498,2646,485,9,30752.1
4499,1913,115,2,4476.06
4500,422,390,7,18201.96
4501,314,468,6,5768.16
4502,1816,17,3,1579.38
4503,1270,356,4,9088.0
4504,2110,253,3,11865.12
4505,225,452,9,9488.43
4506,306,419,3,756.09
4507,2034,397,10,13070.4
4508,199,467,8,3512.0
4509,1740,61,1,2119.48
4510,366,461,9,16942.95
4511,1261,169,7,30143.4
4512,1945,450,8,6511.12
4513,2298,308,8,29790.24
4514,1446,315,1,3855.53
4515,1179,366,4,17846.44
4516,2883,50,3,7764.0
4517,863,252,6,29796.84
4518,6,486,5,23036.35
4519,967,344,2,8739.66
4520,1801,19,10,4442.8
4521,1063,470,9,43182.36
4522,2998,10,6,20395.02
4523,893,209,10,24604.4
4524,2665,443,6,14686.8
4525,2716,64,6,27197.94
4526,414,496,1,2095.79
4527,1883,65,2,2434.82
4528,2005,367,7,30031.4
4529,2982,144,6,10565.88
4530,1819,448,3,3725.22
4531,2279,419,7,1764.21
4532,2628,22,8,36546.32
4533,2775,287,5,3954.1
4534,1715,164,7,28386.12
4535,2834,423,4,12256.48
4536,2719,202,1,4724.68
4537,1991,290,3,10466.7
4538,2854,266,9,35133.93
4539,2372,334,9,3162.33
4540,2675,431,7,2559.97
4541,961,341,1,3038.82
4542,1645,322,1,2853.0
4543,2823,446,4,19488.6
4544,2751,41,10,28570.1
4545,714,122,8,12738.4
4546,2211,66,7,13783.49
4547,221,238,10,25465.3
4548,1421,119,7,20096.79
4549,2293,125,5,20481.65
4550,387,246,2,9084.24
4551,2717,488,5,2054.8
4552,2660,436,3,1896.42
4553,995,437,2,4935.7
4554,313,316,6,28171.44
4555,2418,365,8,39595.6
4556,2254,213,5,22337.75
4557,1392,94,9,29307.78
4558,752,106,1,2959.21
4559,1676,56,8,25247.12
4560,2767,419,2,504.06
4561,1965,249,6,25937.04
4562,1728,495,4,9598.84
4563,1961,337,9,30262.86
4564,659,11,2,2363.96
4565,116,187,1,4760.98
4566,1538,23,4,4342.12
4567,2296,125,6,24577.98
4568,299,360,3,12530.64
4569,784,440,10,31144.5
4570,2332,313,9,31412.43
4571,2876,262,9,7102.8
4572,528,33,2,6716.28
4573,2450,140,6,8497.56
4574,1507,263,3,12574.62
4575,1615,184,10,36580.0
4576,1516,442,5,12491.05
4577,1884,427,3,5489.04
4578,2934,442,7,17487.47
4579,290,381,10,20419.9
4580,280,399,9,44774.37
4581,2198,482,7,11013.17
4582,2225,444,6,2367.18
4583,1602,444,9,3550.77
4584,2888,43,1,1841.93
4585,2506,133,8,18710.0
4586,790,263,5,20957.7
4587,849,211,4,18235.44
4588,2369,310,10,4575.6
4589,1276,78,10,3994.7
4590,2217,315,9,34699.77
4591,1316,26,4,5334.64
4592,450,147,5,2831.8
4593,1848,467,3,1317.0
4594,1667,197,6,23792.76
4595,434,103,9,8349.84
4596,1139,292,3,6269.43
4597,2406,140,6,8497.56
4598,1233,18,8,591.2
4599,2404,24,5,12035.1
4600,2822,126,2,3638.5
4601,1819,142,2,4838.5
4602,6,445,8,15696.08
4603,2348,41,6,17142.06
4604,2211,238,3,7639.59
4605,1406,226,8,28781.84
4606,2413,471,4,15384.76
4607,2521,418,10,47590.9
4608,2747,182,4,4550.44
4609,698,329,10,4180.3
4610,1743,144,2,3521.96
4611,1980,97,9,10142.01
4612,1166,16,7,5943.91
4613,1228,51,9,3997.89
4614,1379,308,3,11171.34
4615,1127,301,4,18977.36
4616,1725,191,9,28063.44
4617,2372,231,10,10180.2
4618,2562,80,5,20290.05
4619,893,238,8,20372.24
4620,544,108,4,650.6
4621,280,61,7,14836.36
4622,2445,238,10,25465.3
4623,1209,379,7,5198.76
4624,2697,469,3,4359.99
4625,2329,500,10,24894.4
4626,2539,233,4,17922.92
4627,858,136,1,1825.14
4628,598,202,8,37797.44
4629,249,385,2,7325.74
4630,2321,361,2,2950.42
4631,916,329,3,1254.09
4632,1442,500,8,19915.52
4633,1643,262,3,2367.6
4634,2903,155,9,18751.68
4635,241,51,5,2221.05
4636,2170,392,2,3821.88
4637,1591,168,2,6502.4
4638,1337,416,8,34276.88
4639,1009,167,5,16753.7
4640,123,278,1,4101.66
4641,696,244,6,2232.9
4642,509,387,6,12565.38
4643,1315,244,3,1116.45
4644,938,482,7,11013.17
4645,303,262,7,5524.4
4646,1658,187,4,19043.92
4647,1430,380,9,24698.34
4648,557,178,6,25157.76
4649,2455,292,8,16718.48
4650,1514,12,10,14082.8
4651,2654,107,8,32070.64
4652,2369,248,7,30125.9
4653,1316,466,8,34510.48
4654,2209,328,5,5050.75
4655,1469,235,8,5790.0
4656,557,285,7,26615.19
4657,2947,124,7,29460.76
4658,1978,420,4,18886.2
4659,1907,51,2,888.42
4660,576,11,6,7091.88
4661,362,468,4,3845.44
4662,545,214,7,6169.1
4663,78,209,9,22143.96
4664,2470,298,10,9093.4
4665,2982,122,7,11146.1
4666,2249,195,3,4013.19
4667,1241,280,7,23273.11
4668,2266,407,4,2256.6
4669,2055,5,9,14935.05
4670,1382,431,8,2925.68
4671,95,242,8,18461.76
4672,2509,461,7,13177.85
4673,1971,388,7,17932.53
4674,762,201,6,9181.92
4675,432,473,7,26046.65
4676,2075,386,9,8831.07
4677,1725,111,5,8004.8
4678,1653,413,1,2087.54
4679,2354,236,5,15138.15
4680,2403,131,1,4664.62
4681,2473,109,9,33786.0
4682,1669,109,1,3754.0
4683,580,447,9,2033.55
4684,939,375,10,22285.5
4685,1224,132,9,8411.85
4686,366,447,4,903.8
4687,465,64,8,36263.92
4688,578,392,7,13376.58
4689,2367,288,4,13801.36
4690,551,380,7,19209.82
4691,1281,403,5,4820.45
4692,1418,8,2,5417.94
4693,91,281,8,23482.4
4694,1600,197,4,15861.84
4695,593,120,8,10728.72
4696,1780,418,4,19036.36
4697,526,477,3,10097.91
4698,2388,500,4,9957.76
4699,68,390,10,26002.8
4700,1314,365,1,4949.45
4701,297,5,6,9956.7
4702,2814,194,1,3726.17
4703,2790,296,1,4368.12
4704,1156,261,3,11452.23
4705,283,149,1,3925.65
4706,1312,144,4,7043.92
4707,2360,146,4,14695.44
4708,1447,419,5,1260.15
4709,2276,206,5,18961.65
4710,2984,170,3,5713.74
4711,87,28,1,4461.54
4712,361,130,3,11516.49
4713,1866,202,4,18898.72
4714,2319,414,1,1723.88
4715,508,214,2,1762.6
4716,2925,428,2,3516.16
4717,134,120,3,4023.27
4718,2911,243,2,2130.38
4719,987,323,9,12210.21
4720,1346,162,4,18003.2
4721,1498,390,6,15601.68
4722,2269,484,4,3785.36
4723,176,371,5,10449.65
4724,1524,468,6,5768.16
4725,733,469,10,14533.3
4726,1943,128,3,13283.16
4727,2100,36,1,2097.06
4728,1212,312,7,14604.1
4729,274,268,1,4782.43
4730,127,66,5,9845.35
4731,2074,267,8,37221.92
4732,2061,159,1,3920.78
4733,1450,13,2,2062.9
4734,101,162,8,36006.4
4735,693,233,1,4480.73
4736,1563,59,2,2263.18
4737,2900,432,9,44690.85
4738,148,151,3,10066.35
4739,12,322,9,25677.0
4740,2336,87,4,2651.44
4741,1937,354,3,3027.12
4742,394,31,1,776.09
4743,1320,386,1,981.23
4744,2844,55,2,3448.26
4745,1738,348,4,6392.32
4746,1408,274,7,33617.08
4747,2766,274,7,33617.08
4748,642,169,6,25837.2
4749,2768,345,6,21498.36
4750,105,68,7,11699.03
4751,933,331,4,15678.96
4752,666,355,10,48365.6
4753,2560,127,9,9486.63
4754,1254,362,2,3875.0
4755,1702,287,10,7908.2
4756,2115,242,5,11538.6
4757,2759,496,4,8383.16
4758,2255,114,10,44969.4
4759,1663,152,4,13479.28
4760,2915,438,2,637.58
4761,2215,118,3,14395.14
4762,1504,178,7,29350.72
4763,1085,366,7,31231.27
4764,1044,183,7,23283.33
4765,1128,453,8,20919.04
4766,93,480,1,309.82
4767,1037,164,6,24330.96
4768,1516,45,4,13618.84
4769,258,169,9,38755.8
4770,744,332,3,2158.17
4771,2046,462,6,5432.82
4772,155,204,6,5698.62
4773,1955,456,10,4451.0
4774,2681,58,7,30994.18
4775,2683,342,10,26844.6
4776,628,37,1,2098.41
4777,834,218,6,14741.34
4778,719,315,2,7711.06
4779,1459,474,3,14819.55
4780,1334,410,3,13100.34
4781,1587,223,8,25568.88
4782,1080,362,10,19375.0
4783,1234,59,2,2263.18
4784,2229,431,7,2559.97
4785,937,369,7,30365.09
4786,989,414,10,17238.8
4787,2258,117,10,10066.3
4788,1858,2,9,24979.68
4789,216,102,1,976.65
4790,435,18,9,665.1
4791,1114,448,3,3725.22
4792,2009,53,9,24196.23
4793,137,330,7,27099.87
4794,429,360,3,12530.64
4795,807,474,3,14819.55
4796,2074,384,2,3971.66
4797,1843,88,7,34433.28
4798,981,197,8,31723.68
4799,2301,337,9,30262.86
4800,1483,280,3,9974.19
4801,79,18,10,739.0
4802,112,144,2,3521.96
4803,1616,50,5,12940.0
4804,1776,129,1,474.51
4805,1417,470,5,23990.2
4806,1239,314,8,36793.6
4807,314,159,2,7841.56
4808,1978,7,2,1542.38
4809,1661,204,6,5698.62
4810,2972,489,5,5711.15
4811,625,60,8,5180.64
4812,2996,395,3,11689.62
4813,1968,160,1,722.84
4814,1993,391,2,9065.36
4815,32,124,3,12626.04
4816,1702,150,5,5292.3
4817,2240,268,9,43041.87
4818,865,408,8,31657.2
4819,217,409,2,906.06
4820,2680,245,7,28199.85
4821,2843,293,3,3700.08
4822,1657,255,10,31562.8
4823,2337,296,8,34944.96
4824,1637,245,3,12085.65
4825,954,371,1,2089.93
4826,1408,155,5,10417.6
4827,476,402,4,4983.2
4828,1748,350,1,4772.4
4829,1737,402,3,3737.4
4830,726,181,6,17611.32
4831,1986,258,10,48846.4
4832,1128,498,6,26272.56
4833,1390,433,3,5581.74
4834,926,238,1,2546.53
4835,1603,443,2,4895.6
4836,1083,182,8,9100.88
4837,560,390,6,15601.68
4838,1877,232,1,3989.74
4839,178,207,10,8736.4
4840,154,94,10,32564.2
4841,2919,457,1,704.71
4842,1232,319,10,48254.8
4843,2330,493,5,10492.85
4844,101,127,10,10540.7
